Length,Method,Time
39999,CFact (OOD),3.832962356567380
39999,ISAC (OOD),20.166651529312100
39999,ARGOSMART (OOD),12.726427474975600
39999,MetaOD (OOD),75.00576789283750
39999,Synthetic,210.85961818313600
39999,CQ,2579.3753063640600
39999,UEC,2702.6710897102400
39999,MC,2587.7117007331800
39999,TSADAMS,3179.2599490242
39999,OE,2579.1469928493500
39999,HITS,2579.8088218441000
39999,AutoOD-A,2663.316470550540
39999,AutoOD-C,2612.582091974260
39999,UADB,2599.2334872951500
39999,IOE,2579.766251253130
39999,SELECT,2689.6298510303500
39999,GB,3.167
7501,MSAD (ID),0.7148924579620360
7501,SATzilla (ID),2.911852029800420
7501,UReg (ID),3.0084692516326900
7501,CFact (ID),3.013082889556890
7501,ISAC (ID),0.7625761737823490
7501,ARGOSMART (ID),0.9421015491485600
7501,MetaOD (ID),16.52467921447750
7501,MSAD (OOD),0.2569595184326170
7501,SATzilla (OOD),0.2142244186401370
7501,UReg (OOD),0.2985750045776370
7501,CFact (OOD),0.3423701133728030
7501,ISAC (OOD),0.6723765258789060
7501,ARGOSMART (OOD),1.1092852478027300
7501,MetaOD (OOD),16.50478938293460
7501,Synthetic,71.96191784477230
7501,CQ,671.1218614921570
7501,UEC,673.7119579277040
7501,MC,672.515862976074
7501,TSADAMS,1271.1373286590600
7501,OE,636.9107788524630
7501,HITS,636.9370168170930
7501,AutoOD-A,654.0277467689510
7501,AutoOD-C,640.7543390712740
7501,UADB,647.533614250183
7501,IOE,637.1185875854490
7501,SELECT,693.7272206268310
7501,GB,2.854
30000,MSAD (ID),2.4784390869140600
30000,SATzilla (ID),2.4679386558532700
30000,UReg (ID),3.170884632110600
30000,CFact (ID),3.103241228103640
30000,ISAC (ID),4.2784194545745900
30000,ARGOSMART (ID),2.8487555923461900
30000,MetaOD (ID),56.43602693367000
30000,MSAD (OOD),2.5740954818725600
30000,SATzilla (OOD),3.0850024452209500
30000,UReg (OOD),2.6136343421936000
30000,CFact (OOD),2.8330356597900400
30000,ISAC (OOD),9.03853946685791
30000,ARGOSMART (OOD),0.9118486099243160
30000,MetaOD (OOD),56.40933978843690
30000,Synthetic,146.9429810695650
30000,CQ,2464.9550408783000
30000,UEC,2547.9458091545100
30000,MC,2462.7417548294100
30000,TSADAMS,3059.6798580932600
30000,OE,2456.3546184387200
30000,HITS,2457.211743244170
30000,AutoOD-A,2679.0100730743400
30000,AutoOD-C,2559.4027735080700
30000,UADB,2475.5495966758700
30000,IOE,2456.7971412029300
30000,SELECT,2571.7577234592400
30000,GB,2.849
19999,MSAD (ID),1.858734100341800
19999,SATzilla (ID),1.8491215400695800
19999,UReg (ID),1.9053630523681600
19999,CFact (ID),1.9918481998443600
19999,ISAC (ID),2.1725616149902300
19999,ARGOSMART (ID),2.0713102512359600
19999,MetaOD (ID),36.278333990097000
19999,MSAD (OOD),1.24572243309021
19999,SATzilla (OOD),1.254371067047120
19999,UReg (OOD),51.775961851120000
19999,CFact (OOD),1.8764653491973900
19999,ISAC (OOD),12.829657749176000
19999,ARGOSMART (OOD),3.692352590560910
19999,MetaOD (OOD),36.378866760253900
19999,Synthetic,83.73493995285030
19999,CQ,1508.8246145954100
19999,UEC,1507.2330995731400
19999,MC,1449.2041111869800
19999,TSADAMS,2108.8258670082100
19999,OE,1445.1649569721200
19999,HITS,1445.2421893329600
19999,AutoOD-A,1462.0732614250200
19999,AutoOD-C,1457.067656681060
19999,UADB,1460.6454674453700
19999,IOE,1445.4355682582900
19999,SELECT,1462.7796043605800
19999,GB,1.743
9998,MSAD (ID),0.35735072135925300
9998,SATzilla (ID),0.7976846504211420
9998,UReg (ID),0.865324478149414
9998,CFact (ID),0.9010405349731450
9998,ISAC (ID),0.1509293975830080
9998,ARGOSMART (ID),0.4253789844512940
9998,MetaOD (ID),19.74769088745120
9998,MSAD (OOD),0.3762453937530520
9998,SATzilla (OOD),0.374548807144165
9998,UReg (OOD),0.4277285480499270
9998,CFact (OOD),0.4430698299407960
9998,ISAC (OOD),1.8301464958190900
9998,ARGOSMART (OOD),2.057608549118040
9998,MetaOD (OOD),19.85874626159670
9998,Synthetic,44.3887497882843
9998,CQ,848.1677697734830
9998,UEC,881.9235692253110
9998,MC,850.2134224033360
9998,TSADAMS,1448.1870392398800
9998,OE,847.5262981281280
9998,HITS,847.6014598236090
9998,AutoOD-A,867.9899538383490
9998,AutoOD-C,853.9848378524780
9998,UADB,859.7577195987700
9998,IOE,847.947805009842
9998,SELECT,867.8325837478640
9998,GB,0.73
39870,MSAD (ID),11.4876070728302
39870,SATzilla (ID),11.479285310745200
39870,UReg (ID),3.6993199729919400
39870,CFact (ID),3.6981932067871100
39870,ISAC (ID),11.841957639694200
39870,ARGOSMART (ID),11.716343473434400
39870,MetaOD (ID),76.8757592163086
39870,MSAD (OOD),11.61775
39870,SATzilla (OOD),9.801525014877320
39870,UReg (OOD),4.470091159820560
39870,CFact (OOD),48.35587894058230
39870,ISAC (OOD),11.962223600387600
39870,ARGOSMART (OOD),11.911969017028800
39870,MetaOD (OOD),76.86964473342900
39870,Synthetic,139.80058076286300
39870,CQ,3446.6362200660700
39870,UEC,3478.6040841026300
39870,MC,3448.341509689330
39870,TSADAMS,3899.658418636320
39870,OE,3293.152848440170
39870,HITS,3293.75837774849
39870,AutoOD-A,3765.6798328933700
39870,AutoOD-C,3368.7920894203200
39870,UADB,3313.110310274130
39870,IOE,3293.756921010970
39870,SELECT,3354.685967641830
39870,GB,3.39
650000,MSAD (ID),224.4895846309660
650000,SATzilla (ID),66.94859093666080
650000,UReg (ID),224.97119469070400
650000,CFact (ID),224.6181542339330
650000,ISAC (ID),320.45180482292200
650000,ARGOSMART (ID),225.21737164878800
650000,MetaOD (ID),1184.2420032215100
650000,MSAD (OOD),715.060320116043
650000,SATzilla (OOD),225.99883813285800
650000,UReg (OOD),1112.3008544502300
650000,CFact (OOD),67.058332862854
650000,ISAC (OOD),771.5763606796260
650000,ARGOSMART (OOD),227.20255703353900
650000,MetaOD (OOD),1185.8607497406000
650000,Synthetic,4113.5590362319900
650000,CQ,22380.222457077000
650000,UEC,28246.874413593300
650000,MC,22514.49828407100
650000,TSADAMS,22930.055397003200
650000,OE,22329.682589746500
650000,HITS,22332.364434934600
650000,AutoOD-A,22361.0933699379
650000,AutoOD-C,57237.64151976200
650000,UADB,22591.693691230800
650000,IOE,22378.60330841640
650000,SELECT,24582.646800733600
650000,GB,221.644
29950,MSAD (ID),0.2994758262634280
29950,SATzilla (ID),4.414729274749760
29950,UReg (ID),3.1900140323638900
29950,CFact (ID),3.1530384101867700
29950,ISAC (ID),12.2005945854187
29950,ARGOSMART (ID),0.5092805995941160
29950,MetaOD (ID),56.53635355567930
29950,MSAD (OOD),0.2410873794555660
29950,SATzilla (OOD),0.3352376842498780
29950,UReg (OOD),0.3873133087158200
29950,CFact (OOD),3.4540952568054200
29950,ISAC (OOD),3.1680602111816400
29950,ARGOSMART (OOD),0.4248594665527340
29950,MetaOD (OOD),56.530667510986300
29950,Synthetic,87.72195096588140
29950,CQ,2266.5981885109000
29950,UEC,2294.0087032585100
29950,MC,2357.8885953025800
29950,TSADAMS,2867.3204601936300
29950,OE,2261.3337378864300
29950,HITS,2261.4460878734600
29950,AutoOD-A,2307.5770042305
29950,AutoOD-C,2304.660346067430
29950,UADB,2317.9476800327300
29950,IOE,2261.7719605331400
29950,SELECT,2409.679251468660
29950,GB,2.854
12000,MSAD (ID),3.7351027965545700
12000,SATzilla (ID),11.200987245559700
12000,UReg (ID),11.308758642196700
12000,CFact (ID),11.305765773773200
12000,ISAC (ID),3.900789102554320
12000,ARGOSMART (ID),3.9532104969024700
12000,MetaOD (ID),23.380850740432700
12000,MSAD (OOD),3.732202434539800
12000,SATzilla (OOD),11.244311477661100
12000,UReg (OOD),0.5645873947143550
12000,CFact (OOD),0.5754814548492430
12000,ISAC (OOD),3.7665485382080100
12000,ARGOSMART (OOD),4.082854175567630
12000,MetaOD (OOD),23.292547412872300
12000,Synthetic,76.22654261589050
12000,CQ,912.9290643138890
12000,UEC,924.7337402324680
12000,MC,914.6427972316740
12000,TSADAMS,1512.9438927574200
12000,OE,912.2446751613620
12000,HITS,912.2872445602420
12000,AutoOD-A,926.5575418491360
12000,AutoOD-C,922.26748204422
12000,UADB,926.3574404735570
12000,IOE,912.3995451946260
12000,SELECT,975.4926161785130
12000,GB,11.127
30000,MSAD (ID),4.070687042236330
30000,SATzilla (ID),4.061381565093990
30000,UReg (ID),4.229919658660890
30000,CFact (ID),4.163770662307740
30000,ISAC (ID),2.984518611907960
30000,ARGOSMART (ID),4.430152402877810
30000,MetaOD (ID),56.23541613388060
30000,MSAD (OOD),2.605631196975710
30000,SATzilla (OOD),2.6103883628845200
30000,UReg (OOD),84.41491060638430
30000,CFact (OOD),2.9851445446014400
30000,ISAC (OOD),13.002318365097000
30000,ARGOSMART (OOD),1.252762975692750
30000,MetaOD (OOD),56.167159278869600
30000,Synthetic,124.41431721687300
30000,CQ,2478.732898614880
30000,UEC,2625.2401742649100
30000,MC,2481.9951652202600
30000,TSADAMS,3075.466549983980
30000,OE,2448.5376961631800
30000,HITS,2448.7569551868400
30000,AutoOD-A,2608.670435230260
30000,AutoOD-C,2518.407665769580
30000,UADB,2501.830246488570
30000,IOE,2449.629199783330
30000,SELECT,2606.6176479263300
30000,GB,3.911
7321,MSAD (ID),3.72140665435791
7321,SATzilla (ID),0.2083333759307860
7321,UReg (ID),3.8874356307983400
7321,CFact (ID),3.810144380569460
7321,ISAC (ID),0.3297098903656010
7321,ARGOSMART (ID),0.41883957672119100
7321,MetaOD (ID),15.031662229538000
7321,MSAD (OOD),1.637428632736210
7321,SATzilla (OOD),0.2375885276794430
7321,UReg (OOD),0.2839814453125
7321,CFact (OOD),0.32353318023681600
7321,ISAC (OOD),0.2901902236938480
7321,ARGOSMART (OOD),0.5944831409454350
7321,MetaOD (OOD),14.938013319015500
7321,Synthetic,55.589434522628800
7321,CQ,624.0911846008300
7321,UEC,631.7508208599090
7321,MC,634.8422118740080
7321,TSADAMS,1210.789339864730
7321,OE,607.0986536827090
7321,HITS,607.1191276397710
7321,AutoOD-A,622.9260016765600
7321,AutoOD-C,613.0117791976930
7321,UADB,639.4336634960180
7321,IOE,607.2990049209600
7321,SELECT,658.1460570182800
7321,GB,3.654
59000,MSAD (ID),48.87453423881530
59000,SATzilla (ID),6.240480852127080
59000,UReg (ID),6.301348638534550
59000,CFact (ID),6.4490828037262000
59000,ISAC (ID),7.486702871322630
59000,ARGOSMART (ID),49.208017457962000
59000,MetaOD (ID),108.85818130874600
59000,MSAD (OOD),0.39659033393859900
59000,SATzilla (OOD),0.5257245121002200
59000,UReg (OOD),70.99030218315120
59000,CFact (OOD),9.276903079986570
59000,ISAC (OOD),0.7543695983886720
59000,ARGOSMART (OOD),0.5931058940887450
59000,MetaOD (OOD),108.67286951446500
59000,Synthetic,225.21394577789300
59000,CQ,5121.36843957901
59000,UEC,5432.331518089290
59000,MC,5386.663762247090
59000,TSADAMS,5680.590522130970
59000,OE,5079.759500867840
59000,HITS,5080.240211135860
59000,AutoOD-A,5576.853064901350
59000,AutoOD-C,5265.87807334137
59000,UADB,5117.556198484420
59000,IOE,5082.401045686720
59000,SELECT,5321.667423374180
59000,GB,5.95
100000,MSAD (ID),5.479045866012570
100000,SATzilla (ID),17.906976007461500
100000,UReg (ID),18.048415922164900
100000,CFact (ID),18.05169751548770
100000,ISAC (ID),8.418586490631100
100000,ARGOSMART (ID),5.72338104057312
100000,MetaOD (ID),183.58311048317000
100000,MSAD (OOD),1.9433288249969500
100000,SATzilla (OOD),2.0075051460266100
100000,UReg (OOD),192.82545722580000
100000,CFact (OOD),192.630011926651
100000,ISAC (OOD),184.3516384677890
100000,ARGOSMART (OOD),184.01219239997900
100000,MetaOD (OOD),183.7153450565340
100000,Synthetic,589.1158680782320
100000,CQ,6756.36325754547
100000,UEC,7102.4438095932
100000,MC,6778.909653469090
100000,TSADAMS,7355.397397323610
100000,OE,6755.167920724870
100000,HITS,6756.239500896450
100000,AutoOD-A,9738.930458204270
100000,AutoOD-C,7592.263180152890
100000,UADB,6810.961096422200
100000,IOE,6758.668929235460
100000,SELECT,7116.686585561750
100000,GB,17.474
230400,MSAD (ID),16.82193278121950
230400,SATzilla (ID),16.792135704040500
230400,UReg (ID),17.306861389160200
230400,CFact (ID),16.965810287475600
230400,ISAC (ID),18.282690244674700
230400,ARGOSMART (ID),17.25481318283080
230400,MetaOD (ID),420.78570823288000
230400,MSAD (OOD),137.7888397254940
230400,SATzilla (OOD),137.8160282649990
230400,UReg (OOD),137.84537902259800
230400,CFact (OOD),19.7376788520813
230400,ISAC (OOD),10.591422992706300
230400,ARGOSMART (OOD),6.228911834716800
230400,MetaOD (OOD),420.80211906051600
230400,Synthetic,1123.0692805213900
230400,CQ,10887.065391235400
230400,UEC,11393.562415136300
230400,MC,10944.779632091500
230400,TSADAMS,11483.429732561100
230400,OE,10882.943377628300
230400,HITS,10883.832790985100
230400,AutoOD-A,16724.434224262200
230400,AutoOD-C,13359.390242710100
230400,UADB,10959.63630498890
230400,IOE,10899.557043209100
230400,SELECT,11892.451771392800
230400,GB,15.763
230400,MSAD (ID),22.930717931747400
230400,SATzilla (ID),137.07991763305700
230400,UReg (ID),23.627291189193700
230400,CFact (ID),23.059881912231400
230400,ISAC (ID),33.79730270957950
230400,ARGOSMART (ID),23.260175691604600
230400,MetaOD (ID),426.13572226715100
230400,MSAD (OOD),23.57108186340330
230400,SATzilla (OOD),8.251490005493160
230400,UReg (OOD),137.76603814315800
230400,CFact (OOD),19.415883623123200
230400,ISAC (OOD),21.941163761138900
230400,ARGOSMART (OOD),9.2951177444458
230400,MetaOD (OOD),426.15382538986200
230400,Synthetic,1068.9711802139300
230400,CQ,8653.245613700870
230400,UEC,9507.170346719740
230400,MC,8710.93946296501
230400,TSADAMS,9250.146714513780
230400,OE,8649.808725387570
230400,HITS,8653.282386095050
230400,AutoOD-A,24161.523077041600
230400,AutoOD-C,14009.845498592400
230400,UADB,8729.427462369920
230400,IOE,8661.146984607700
230400,SELECT,9387.463762313840
230400,GB,21.911
80400,MSAD (ID),7.7803724536895800
80400,SATzilla (ID),7.755124641418460
80400,UReg (ID),7.8134418258667000
80400,CFact (ID),7.884029699325560
80400,ISAC (ID),10.788001268386800
80400,ARGOSMART (ID),8.167449069976810
80400,MetaOD (ID),148.50170112609900
80400,MSAD (OOD),7.757126880645750
80400,SATzilla (OOD),1.8248874816894500
80400,UReg (OOD),17.051728507995600
80400,CFact (OOD),7.141671054840090
80400,ISAC (OOD),9.502227275848390
80400,ARGOSMART (OOD),1.3076968460083000
80400,MetaOD (OOD),148.7692668533330
80400,Synthetic,353.3141268634800
80400,CQ,6720.189749120710
80400,UEC,6721.246100130080
80400,MC,6464.0260761222800
80400,TSADAMS,10449.397908275600
80400,OE,6445.466861265180
80400,HITS,6445.973427551270
80400,AutoOD-A,7367.0367045574200
80400,AutoOD-C,6729.8741159610700
80400,UADB,6480.315566080090
80400,IOE,6446.712395208360
80400,SELECT,6652.585856931690
80400,GB,7.376
7500,MSAD (ID),4.430061517715450
7500,SATzilla (ID),4.416277585983280
7500,UReg (ID),4.470771490097050
7500,CFact (ID),4.535379825592040
7500,ISAC (ID),4.543245016098020
7500,ARGOSMART (ID),4.636449275970460
7500,MetaOD (ID),15.206978157043500
7500,MSAD (OOD),1.541495397567750
7500,SATzilla (OOD),4.446479974746700
7500,UReg (OOD),0.2604370193481450
7500,CFact (OOD),0.448811538696289
7500,ISAC (OOD),0.6174515304565430
7500,ARGOSMART (OOD),0.9071084079742430
7500,MetaOD (OOD),15.199117973327600
7500,Synthetic,58.97585126495360
7500,CQ,631.0070021381380
7500,UEC,666.7608225383760
7500,MC,665.0255370712280
7500,TSADAMS,1231.027665399550
7500,OE,630.8307328376770
7500,HITS,630.8564787063600
7500,AutoOD-A,642.769695297241
7500,AutoOD-C,635.9150812778470
7500,UADB,642.0897779617310
7500,IOE,631.1552899036410
7500,SELECT,690.3921651992800
7500,GB,4.361
12000,MSAD (ID),4.832395315170290
12000,SATzilla (ID),4.896430372238160
12000,UReg (ID),4.942046045303350
12000,CFact (ID),5.007338403701780
12000,ISAC (ID),5.124560075759890
12000,ARGOSMART (ID),5.114769577026370
12000,MetaOD (ID),23.426427682876600
12000,MSAD (OOD),4.833598613739010
12000,SATzilla (OOD),4.94247448348999
12000,UReg (OOD),0.5191401691436770
12000,CFact (OOD),0.581079885482788
12000,ISAC (OOD),4.8676393032074000
12000,ARGOSMART (OOD),5.305631875991820
12000,MetaOD (OOD),23.430405696868900
12000,Synthetic,111.62422507286100
12000,CQ,880.6772137508390
12000,UEC,886.8185353336330
12000,MC,875.6411192588810
12000,TSADAMS,1473.5961383285500
12000,OE,873.163051530838
12000,HITS,873.2029685230250
12000,AutoOD-A,889.1587697715760
12000,AutoOD-C,880.6119424552920
12000,UADB,886.8082970829010
12000,IOE,873.3223022670750
12000,SELECT,923.2022976131440
12000,GB,4.824
8205,MSAD (ID),1.5013620910644500
8205,SATzilla (ID),0.3853552589416500
8205,UReg (ID),0.9350492992401120
8205,CFact (ID),1.0012524166107200
8205,ISAC (ID),1.6266329345703100
8205,ARGOSMART (ID),1.8486177978515600
8205,MetaOD (ID),16.748422269821200
8205,MSAD (OOD),0.0699713020324707
8205,SATzilla (OOD),0.9316749610900880
8205,UReg (OOD),0.1865261154174800
8205,CFact (OOD),0.9823691883087160
8205,ISAC (OOD),0.1300556449890140
8205,ARGOSMART (OOD),0.4134313850402830
8205,MetaOD (OOD),16.754599933624300
8205,Synthetic,69.6294381866455
8205,CQ,670.2821068763730
8205,UEC,779.1427137184140
8205,MC,671.5794869861600
8205,TSADAMS,1270.3018469810500
8205,OE,669.9386379470830
8205,HITS,669.9635400524140
8205,AutoOD-A,678.1381718864440
8205,AutoOD-C,674.3867110958100
8205,UADB,681.797749256134
8205,IOE,670.049239610672
8205,SELECT,726.4316410770420
8205,GB,0.829
7874,MSAD (ID),0.1923478775024410
7874,SATzilla (ID),0.18242513465881300
7874,UReg (ID),0.2704174365997310
7874,CFact (ID),0.3343803730010990
7874,ISAC (ID),0.2919436626434330
7874,ARGOSMART (ID),0.3936675720214840
7874,MetaOD (ID),15.933588817596400
7874,MSAD (OOD),0.0642164154052734
7874,SATzilla (OOD),0.0848095817565918
7874,UReg (OOD),10.231528591156000
7874,CFact (OOD),10.283008407592800
7874,ISAC (OOD),0.1166520519256590
7874,ARGOSMART (OOD),0.3874621791839600
7874,MetaOD (OOD),15.938333108902000
7874,Synthetic,86.49097541999820
7874,CQ,607.1797212810520
7874,UEC,583.2698059482570
7874,MC,582.4663030948640
7874,TSADAMS,1181.2347204532600
7874,OE,581.0299970054630
7874,HITS,581.041668548584
7874,AutoOD-A,596.6951650524140
7874,AutoOD-C,584.100978269577
7874,UADB,592.9149643325810
7874,IOE,581.0988100910190
7874,SELECT,629.9186707878110
7874,GB,0.184
11334,MSAD (ID),1.0142579860687300
11334,SATzilla (ID),0.68640407371521
11334,UReg (ID),0.7225433864593510
11334,CFact (ID),0.8019908943176270
11334,ISAC (ID),0.8541730289459230
11334,ARGOSMART (ID),0.7512424945831300
11334,MetaOD (ID),22.209935638427700
11334,MSAD (OOD),1.0312734432220500
11334,SATzilla (OOD),1.054854471206670
11334,UReg (OOD),0.7187680282592770
11334,CFact (OOD),0.7655712642669680
11334,ISAC (OOD),0.1858830738067630
11334,ARGOSMART (OOD),0.600561170578003
11334,MetaOD (OOD),22.207708808898900
11334,Synthetic,67.97195472335820
11334,CQ,919.5258417034150
11334,UEC,1462.529421783450
